algo,cfg_id,elitism,fitness_mode,generations,init_constructive_ratio,init_strategy,mutation_strength,p_crossover,p_mut_move,p_mut_presence,p_mut_resupport,p_mut_rot,phase,pop_size,prob_presence_init,ratio_to_remove,report_mode,score_from_conv,seed,selection,source_file,threshold_keep_ratio,tournament_k
ga,5efe19be,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.2,strict,28921.0,0,tournament,ga_A_A063_rtr0.20_pm0.35_prs0.00_init1.0_pc0.9_5efe19be_seed0.csv,0.25,5
ga,5efe19be,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.2,strict,29454.0,1,tournament,ga_A_A063_rtr0.20_pm0.35_prs0.00_init1.0_pc0.9_5efe19be_seed1.csv,0.25,5
ga,5efe19be,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.2,strict,27778.0,2,tournament,ga_A_A063_rtr0.20_pm0.35_prs0.00_init1.0_pc0.9_5efe19be_seed2.csv,0.25,5
ga,f1943204,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24332.0,0,tournament,ga_A_A064_rtr0.20_pm0.35_prs0.20_init0.2_pc0.7_f1943204_seed0.csv,0.25,5
ga,f1943204,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,25242.0,1,tournament,ga_A_A064_rtr0.20_pm0.35_prs0.20_init0.2_pc0.7_f1943204_seed1.csv,0.25,5
ga,f1943204,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24600.0,2,tournament,ga_A_A064_rtr0.20_pm0.35_prs0.20_init0.2_pc0.7_f1943204_seed2.csv,0.25,5
ga,468fb500,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24207.0,0,tournament,ga_A_A065_rtr0.20_pm0.35_prs0.20_init0.2_pc0.9_468fb500_seed0.csv,0.25,5
ga,468fb500,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24896.0,1,tournament,ga_A_A065_rtr0.20_pm0.35_prs0.20_init0.2_pc0.9_468fb500_seed1.csv,0.25,5
ga,468fb500,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,23714.0,2,tournament,ga_A_A065_rtr0.20_pm0.35_prs0.20_init0.2_pc0.9_468fb500_seed2.csv,0.25,5
ga,6a5f7bc4,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,26802.0,0,tournament,ga_A_A066_rtr0.20_pm0.35_prs0.20_init1.0_pc0.7_6a5f7bc4_seed0.csv,0.25,5
ga,6a5f7bc4,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,26635.0,1,tournament,ga_A_A066_rtr0.20_pm0.35_prs0.20_init1.0_pc0.7_6a5f7bc4_seed1.csv,0.25,5
ga,6a5f7bc4,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24884.0,2,tournament,ga_A_A066_rtr0.20_pm0.35_prs0.20_init1.0_pc0.7_6a5f7bc4_seed2.csv,0.25,5
ga,1d3c7175,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,25682.0,0,tournament,ga_A_A067_rtr0.20_pm0.35_prs0.20_init1.0_pc0.9_1d3c7175_seed0.csv,0.25,5
ga,1d3c7175,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,25879.0,1,tournament,ga_A_A067_rtr0.20_pm0.35_prs0.20_init1.0_pc0.9_1d3c7175_seed1.csv,0.25,5
ga,1d3c7175,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.2,strict,24229.0,2,tournament,ga_A_A067_rtr0.20_pm0.35_prs0.20_init1.0_pc0.9_1d3c7175_seed2.csv,0.25,5
ga,a97126c0,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,24207.0,0,tournament,ga_A_A068_rtr0.20_pm0.35_prs0.40_init0.2_pc0.7_a97126c0_seed0.csv,0.25,5
ga,a97126c0,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,24896.0,1,tournament,ga_A_A068_rtr0.20_pm0.35_prs0.40_init0.2_pc0.7_a97126c0_seed1.csv,0.25,5
ga,a97126c0,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,23714.0,2,tournament,ga_A_A068_rtr0.20_pm0.35_prs0.40_init0.2_pc0.7_a97126c0_seed2.csv,0.25,5
ga,c66e3c54,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,24207.0,0,tournament,ga_A_A069_rtr0.20_pm0.35_prs0.40_init0.2_pc0.9_c66e3c54_seed0.csv,0.25,5
ga,c66e3c54,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,24896.0,1,tournament,ga_A_A069_rtr0.20_pm0.35_prs0.40_init0.2_pc0.9_c66e3c54_seed1.csv,0.25,5
ga,c66e3c54,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,23714.0,2,tournament,ga_A_A069_rtr0.20_pm0.35_prs0.40_init0.2_pc0.9_c66e3c54_seed2.csv,0.25,5
ga,3b3ef069,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,25425.0,0,tournament,ga_A_A070_rtr0.20_pm0.35_prs0.40_init1.0_pc0.7_3b3ef069_seed0.csv,0.25,5
ga,3b3ef069,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,25193.0,1,tournament,ga_A_A070_rtr0.20_pm0.35_prs0.40_init1.0_pc0.7_3b3ef069_seed1.csv,0.25,5
ga,3b3ef069,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,23867.0,2,tournament,ga_A_A070_rtr0.20_pm0.35_prs0.40_init1.0_pc0.7_3b3ef069_seed2.csv,0.25,5
ga,72c845c4,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,25425.0,0,tournament,ga_A_A071_rtr0.20_pm0.35_prs0.40_init1.0_pc0.9_72c845c4_seed0.csv,0.25,5
ga,72c845c4,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,25193.0,1,tournament,ga_A_A071_rtr0.20_pm0.35_prs0.40_init1.0_pc0.9_72c845c4_seed1.csv,0.25,5
ga,72c845c4,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.2,strict,23592.0,2,tournament,ga_A_A071_rtr0.20_pm0.35_prs0.40_init1.0_pc0.9_72c845c4_seed2.csv,0.25,5
ga,fd3fbf40,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,28232.0,0,tournament,ga_A_A072_rtr0.35_pm0.10_prs0.00_init0.2_pc0.7_fd3fbf40_seed0.csv,0.25,5
ga,fd3fbf40,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,27474.0,1,tournament,ga_A_A072_rtr0.35_pm0.10_prs0.00_init0.2_pc0.7_fd3fbf40_seed1.csv,0.25,5
ga,fd3fbf40,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,26348.0,2,tournament,ga_A_A072_rtr0.35_pm0.10_prs0.00_init0.2_pc0.7_fd3fbf40_seed2.csv,0.25,5
ga,27efc091,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,27995.0,0,tournament,ga_A_A073_rtr0.35_pm0.10_prs0.00_init0.2_pc0.9_27efc091_seed0.csv,0.25,5
ga,27efc091,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,27986.0,1,tournament,ga_A_A073_rtr0.35_pm0.10_prs0.00_init0.2_pc0.9_27efc091_seed1.csv,0.25,5
ga,27efc091,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,26796.0,2,tournament,ga_A_A073_rtr0.35_pm0.10_prs0.00_init0.2_pc0.9_27efc091_seed2.csv,0.25,5
ga,295e73e2,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,28725.0,0,tournament,ga_A_A074_rtr0.35_pm0.10_prs0.00_init1.0_pc0.7_295e73e2_seed0.csv,0.25,5
ga,295e73e2,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,29006.0,1,tournament,ga_A_A074_rtr0.35_pm0.10_prs0.00_init1.0_pc0.7_295e73e2_seed1.csv,0.25,5
ga,295e73e2,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,28059.0,2,tournament,ga_A_A074_rtr0.35_pm0.10_prs0.00_init1.0_pc0.7_295e73e2_seed2.csv,0.25,5
ga,c491eb65,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,29369.0,0,tournament,ga_A_A075_rtr0.35_pm0.10_prs0.00_init1.0_pc0.9_c491eb65_seed0.csv,0.25,5
ga,c491eb65,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,29006.0,1,tournament,ga_A_A075_rtr0.35_pm0.10_prs0.00_init1.0_pc0.9_c491eb65_seed1.csv,0.25,5
ga,c491eb65,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.35,strict,28059.0,2,tournament,ga_A_A075_rtr0.35_pm0.10_prs0.00_init1.0_pc0.9_c491eb65_seed2.csv,0.25,5
ga,0071f8bf,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,25255.0,0,tournament,ga_A_A076_rtr0.35_pm0.10_prs0.20_init0.2_pc0.7_0071f8bf_seed0.csv,0.25,5
ga,0071f8bf,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,25561.0,1,tournament,ga_A_A076_rtr0.35_pm0.10_prs0.20_init0.2_pc0.7_0071f8bf_seed1.csv,0.25,5
ga,0071f8bf,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,24682.0,2,tournament,ga_A_A076_rtr0.35_pm0.10_prs0.20_init0.2_pc0.7_0071f8bf_seed2.csv,0.25,5
ga,ecd7e265,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,24482.0,0,tournament,ga_A_A077_rtr0.35_pm0.10_prs0.20_init0.2_pc0.9_ecd7e265_seed0.csv,0.25,5
ga,ecd7e265,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,25243.0,1,tournament,ga_A_A077_rtr0.35_pm0.10_prs0.20_init0.2_pc0.9_ecd7e265_seed1.csv,0.25,5
ga,ecd7e265,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,24610.0,2,tournament,ga_A_A077_rtr0.35_pm0.10_prs0.20_init0.2_pc0.9_ecd7e265_seed2.csv,0.25,5
ga,73b080af,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,26506.0,0,tournament,ga_A_A078_rtr0.35_pm0.10_prs0.20_init1.0_pc0.7_73b080af_seed0.csv,0.25,5
ga,73b080af,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,26335.0,1,tournament,ga_A_A078_rtr0.35_pm0.10_prs0.20_init1.0_pc0.7_73b080af_seed1.csv,0.25,5
ga,73b080af,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,24955.0,2,tournament,ga_A_A078_rtr0.35_pm0.10_prs0.20_init1.0_pc0.7_73b080af_seed2.csv,0.25,5
ga,b3df34bd,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,25550.0,0,tournament,ga_A_A079_rtr0.35_pm0.10_prs0.20_init1.0_pc0.9_b3df34bd_seed0.csv,0.25,5
ga,b3df34bd,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A079_rtr0.35_pm0.10_prs0.20_init1.0_pc0.9_b3df34bd_seed1.csv,0.25,5
ga,b3df34bd,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.35,strict,24104.0,2,tournament,ga_A_A079_rtr0.35_pm0.10_prs0.20_init1.0_pc0.9_b3df34bd_seed2.csv,0.25,5
ga,4df0340d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A080_rtr0.35_pm0.10_prs0.40_init0.2_pc0.7_4df0340d_seed0.csv,0.25,5
ga,4df0340d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A080_rtr0.35_pm0.10_prs0.40_init0.2_pc0.7_4df0340d_seed1.csv,0.25,5
ga,4df0340d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A080_rtr0.35_pm0.10_prs0.40_init0.2_pc0.7_4df0340d_seed2.csv,0.25,5
ga,38d1a037,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A081_rtr0.35_pm0.10_prs0.40_init0.2_pc0.9_38d1a037_seed0.csv,0.25,5
ga,38d1a037,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A081_rtr0.35_pm0.10_prs0.40_init0.2_pc0.9_38d1a037_seed1.csv,0.25,5
ga,38d1a037,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A081_rtr0.35_pm0.10_prs0.40_init0.2_pc0.9_38d1a037_seed2.csv,0.25,5
ga,934535ad,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,25550.0,0,tournament,ga_A_A082_rtr0.35_pm0.10_prs0.40_init1.0_pc0.7_934535ad_seed0.csv,0.25,5
ga,934535ad,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,25410.0,1,tournament,ga_A_A082_rtr0.35_pm0.10_prs0.40_init1.0_pc0.7_934535ad_seed1.csv,0.25,5
ga,934535ad,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A082_rtr0.35_pm0.10_prs0.40_init1.0_pc0.7_934535ad_seed2.csv,0.25,5
ga,a410080e,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,25425.0,0,tournament,ga_A_A083_rtr0.35_pm0.10_prs0.40_init1.0_pc0.9_a410080e_seed0.csv,0.25,5
ga,a410080e,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A083_rtr0.35_pm0.10_prs0.40_init1.0_pc0.9_a410080e_seed1.csv,0.25,5
ga,a410080e,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A083_rtr0.35_pm0.10_prs0.40_init1.0_pc0.9_a410080e_seed2.csv,0.25,5
ga,6e27624f,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27995.0,0,tournament,ga_A_A084_rtr0.35_pm0.20_prs0.00_init0.2_pc0.7_6e27624f_seed0.csv,0.25,5
ga,6e27624f,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27986.0,1,tournament,ga_A_A084_rtr0.35_pm0.20_prs0.00_init0.2_pc0.7_6e27624f_seed1.csv,0.25,5
ga,6e27624f,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,26453.0,2,tournament,ga_A_A084_rtr0.35_pm0.20_prs0.00_init0.2_pc0.7_6e27624f_seed2.csv,0.25,5
ga,f1fc5b35,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27445.0,0,tournament,ga_A_A085_rtr0.35_pm0.20_prs0.00_init0.2_pc0.9_f1fc5b35_seed0.csv,0.25,5
ga,f1fc5b35,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27474.0,1,tournament,ga_A_A085_rtr0.35_pm0.20_prs0.00_init0.2_pc0.9_f1fc5b35_seed1.csv,0.25,5
ga,f1fc5b35,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27077.0,2,tournament,ga_A_A085_rtr0.35_pm0.20_prs0.00_init0.2_pc0.9_f1fc5b35_seed2.csv,0.25,5
ga,c8ca4b93,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,29369.0,0,tournament,ga_A_A086_rtr0.35_pm0.20_prs0.00_init1.0_pc0.7_c8ca4b93_seed0.csv,0.25,5
ga,c8ca4b93,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,28725.0,1,tournament,ga_A_A086_rtr0.35_pm0.20_prs0.00_init1.0_pc0.7_c8ca4b93_seed1.csv,0.25,5
ga,c8ca4b93,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,28059.0,2,tournament,ga_A_A086_rtr0.35_pm0.20_prs0.00_init1.0_pc0.7_c8ca4b93_seed2.csv,0.25,5
ga,7daf424e,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,28942.0,0,tournament,ga_A_A087_rtr0.35_pm0.20_prs0.00_init1.0_pc0.9_7daf424e_seed0.csv,0.25,5
ga,7daf424e,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,29006.0,1,tournament,ga_A_A087_rtr0.35_pm0.20_prs0.00_init1.0_pc0.9_7daf424e_seed1.csv,0.25,5
ga,7daf424e,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.35,strict,27995.0,2,tournament,ga_A_A087_rtr0.35_pm0.20_prs0.00_init1.0_pc0.9_7daf424e_seed2.csv,0.25,5
ga,788eb8c4,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,25127.0,0,tournament,ga_A_A088_rtr0.35_pm0.20_prs0.20_init0.2_pc0.7_788eb8c4_seed0.csv,0.25,5
ga,788eb8c4,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A088_rtr0.35_pm0.20_prs0.20_init0.2_pc0.7_788eb8c4_seed1.csv,0.25,5
ga,788eb8c4,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24597.0,2,tournament,ga_A_A088_rtr0.35_pm0.20_prs0.20_init0.2_pc0.7_788eb8c4_seed2.csv,0.25,5
ga,171d7ea3,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24342.0,0,tournament,ga_A_A089_rtr0.35_pm0.20_prs0.20_init0.2_pc0.9_171d7ea3_seed0.csv,0.25,5
ga,171d7ea3,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A089_rtr0.35_pm0.20_prs0.20_init0.2_pc0.9_171d7ea3_seed1.csv,0.25,5
ga,171d7ea3,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24175.0,2,tournament,ga_A_A089_rtr0.35_pm0.20_prs0.20_init0.2_pc0.9_171d7ea3_seed2.csv,0.25,5
ga,c61aaf36,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,25793.0,0,tournament,ga_A_A090_rtr0.35_pm0.20_prs0.20_init1.0_pc0.7_c61aaf36_seed0.csv,0.25,5
ga,c61aaf36,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,26407.0,1,tournament,ga_A_A090_rtr0.35_pm0.20_prs0.20_init1.0_pc0.7_c61aaf36_seed1.csv,0.25,5
ga,c61aaf36,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24142.0,2,tournament,ga_A_A090_rtr0.35_pm0.20_prs0.20_init1.0_pc0.7_c61aaf36_seed2.csv,0.25,5
ga,f99936f9,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,26633.0,0,tournament,ga_A_A091_rtr0.35_pm0.20_prs0.20_init1.0_pc0.9_f99936f9_seed0.csv,0.25,5
ga,f99936f9,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A091_rtr0.35_pm0.20_prs0.20_init1.0_pc0.9_f99936f9_seed1.csv,0.25,5
ga,f99936f9,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.35,strict,24687.0,2,tournament,ga_A_A091_rtr0.35_pm0.20_prs0.20_init1.0_pc0.9_f99936f9_seed2.csv,0.25,5
ga,9c309a52,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A092_rtr0.35_pm0.20_prs0.40_init0.2_pc0.7_9c309a52_seed0.csv,0.25,5
ga,9c309a52,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A092_rtr0.35_pm0.20_prs0.40_init0.2_pc0.7_9c309a52_seed1.csv,0.25,5
ga,9c309a52,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A092_rtr0.35_pm0.20_prs0.40_init0.2_pc0.7_9c309a52_seed2.csv,0.25,5
ga,28afb9cf,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A093_rtr0.35_pm0.20_prs0.40_init0.2_pc0.9_28afb9cf_seed0.csv,0.25,5
ga,28afb9cf,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A093_rtr0.35_pm0.20_prs0.40_init0.2_pc0.9_28afb9cf_seed1.csv,0.25,5
ga,28afb9cf,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A093_rtr0.35_pm0.20_prs0.40_init0.2_pc0.9_28afb9cf_seed2.csv,0.25,5
ga,c39daab3,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,25750.0,0,tournament,ga_A_A094_rtr0.35_pm0.20_prs0.40_init1.0_pc0.7_c39daab3_seed0.csv,0.25,5
ga,c39daab3,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A094_rtr0.35_pm0.20_prs0.40_init1.0_pc0.7_c39daab3_seed1.csv,0.25,5
