algo,cfg_id,elitism,fitness_mode,generations,init_constructive_ratio,init_strategy,mutation_strength,p_crossover,p_mut_move,p_mut_presence,p_mut_resupport,p_mut_rot,phase,pop_size,prob_presence_init,ratio_to_remove,report_mode,score_from_conv,seed,selection,source_file,threshold_keep_ratio,tournament_k
ga,c39daab3,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A094_rtr0.35_pm0.20_prs0.40_init1.0_pc0.7_c39daab3_seed2.csv,0.25,5
ga,c342cdab,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,25425.0,0,tournament,ga_A_A095_rtr0.35_pm0.20_prs0.40_init1.0_pc0.9_c342cdab_seed0.csv,0.25,5
ga,c342cdab,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A095_rtr0.35_pm0.20_prs0.40_init1.0_pc0.9_c342cdab_seed1.csv,0.25,5
ga,c342cdab,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.4,0.1,A,300,0.7,0.35,strict,23857.0,2,tournament,ga_A_A095_rtr0.35_pm0.20_prs0.40_init1.0_pc0.9_c342cdab_seed2.csv,0.25,5
ga,51edd09c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,28507.0,0,tournament,ga_A_A096_rtr0.35_pm0.35_prs0.00_init0.2_pc0.7_51edd09c_seed0.csv,0.25,5
ga,51edd09c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,27986.0,1,tournament,ga_A_A096_rtr0.35_pm0.35_prs0.00_init0.2_pc0.7_51edd09c_seed1.csv,0.25,5
ga,51edd09c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,27244.0,2,tournament,ga_A_A096_rtr0.35_pm0.35_prs0.00_init0.2_pc0.7_51edd09c_seed2.csv,0.25,5
ga,abf641d8,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,28232.0,0,tournament,ga_A_A097_rtr0.35_pm0.35_prs0.00_init0.2_pc0.9_abf641d8_seed0.csv,0.25,5
ga,abf641d8,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,27474.0,1,tournament,ga_A_A097_rtr0.35_pm0.35_prs0.00_init0.2_pc0.9_abf641d8_seed1.csv,0.25,5
ga,abf641d8,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,26348.0,2,tournament,ga_A_A097_rtr0.35_pm0.35_prs0.00_init0.2_pc0.9_abf641d8_seed2.csv,0.25,5
ga,9de0dfab,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,29454.0,0,tournament,ga_A_A098_rtr0.35_pm0.35_prs0.00_init1.0_pc0.7_9de0dfab_seed0.csv,0.25,5
ga,9de0dfab,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,29006.0,1,tournament,ga_A_A098_rtr0.35_pm0.35_prs0.00_init1.0_pc0.7_9de0dfab_seed1.csv,0.25,5
ga,9de0dfab,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,28507.0,2,tournament,ga_A_A098_rtr0.35_pm0.35_prs0.00_init1.0_pc0.7_9de0dfab_seed2.csv,0.25,5
ga,d373269c,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,28725.0,0,tournament,ga_A_A099_rtr0.35_pm0.35_prs0.00_init1.0_pc0.9_d373269c_seed0.csv,0.25,5
ga,d373269c,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,29006.0,1,tournament,ga_A_A099_rtr0.35_pm0.35_prs0.00_init1.0_pc0.9_d373269c_seed1.csv,0.25,5
ga,d373269c,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.0,0.1,A,300,0.7,0.35,strict,27330.0,2,tournament,ga_A_A099_rtr0.35_pm0.35_prs0.00_init1.0_pc0.9_d373269c_seed2.csv,0.25,5
ga,c9610205,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,24939.0,0,tournament,ga_A_A100_rtr0.35_pm0.35_prs0.20_init0.2_pc0.7_c9610205_seed0.csv,0.25,5
ga,c9610205,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A100_rtr0.35_pm0.35_prs0.20_init0.2_pc0.7_c9610205_seed1.csv,0.25,5
ga,c9610205,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,24437.0,2,tournament,ga_A_A100_rtr0.35_pm0.35_prs0.20_init0.2_pc0.7_c9610205_seed2.csv,0.25,5
ga,7f4a8343,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A101_rtr0.35_pm0.35_prs0.20_init0.2_pc0.9_7f4a8343_seed0.csv,0.25,5
ga,7f4a8343,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,25069.0,1,tournament,ga_A_A101_rtr0.35_pm0.35_prs0.20_init0.2_pc0.9_7f4a8343_seed1.csv,0.25,5
ga,7f4a8343,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A101_rtr0.35_pm0.35_prs0.20_init0.2_pc0.9_7f4a8343_seed2.csv,0.25,5
ga,b0e9781e,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,25716.0,0,tournament,ga_A_A102_rtr0.35_pm0.35_prs0.20_init1.0_pc0.7_b0e9781e_seed0.csv,0.25,5
ga,b0e9781e,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,26647.0,1,tournament,ga_A_A102_rtr0.35_pm0.35_prs0.20_init1.0_pc0.7_b0e9781e_seed1.csv,0.25,5
ga,b0e9781e,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,25188.0,2,tournament,ga_A_A102_rtr0.35_pm0.35_prs0.20_init1.0_pc0.7_b0e9781e_seed2.csv,0.25,5
ga,9f6dffb7,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,26045.0,0,tournament,ga_A_A103_rtr0.35_pm0.35_prs0.20_init1.0_pc0.9_9f6dffb7_seed0.csv,0.25,5
ga,9f6dffb7,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,25468.0,1,tournament,ga_A_A103_rtr0.35_pm0.35_prs0.20_init1.0_pc0.9_9f6dffb7_seed1.csv,0.25,5
ga,9f6dffb7,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.2,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A103_rtr0.35_pm0.35_prs0.20_init1.0_pc0.9_9f6dffb7_seed2.csv,0.25,5
ga,6cb0408c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A104_rtr0.35_pm0.35_prs0.40_init0.2_pc0.7_6cb0408c_seed0.csv,0.25,5
ga,6cb0408c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A104_rtr0.35_pm0.35_prs0.40_init0.2_pc0.7_6cb0408c_seed1.csv,0.25,5
ga,6cb0408c,2,penalized,300,0.2,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,23714.0,2,tournament,ga_A_A104_rtr0.35_pm0.35_prs0.40_init0.2_pc0.7_6cb0408c_seed2.csv,0.25,5
ga,a805ad4a,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,24207.0,0,tournament,ga_A_A105_rtr0.35_pm0.35_prs0.40_init0.2_pc0.9_a805ad4a_seed0.csv,0.25,5
ga,a805ad4a,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,24896.0,1,tournament,ga_A_A105_rtr0.35_pm0.35_prs0.40_init0.2_pc0.9_a805ad4a_seed1.csv,0.25,5
ga,a805ad4a,2,penalized,300,0.2,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,23867.0,2,tournament,ga_A_A105_rtr0.35_pm0.35_prs0.40_init0.2_pc0.9_a805ad4a_seed2.csv,0.25,5
ga,8c2fdb8b,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,25425.0,0,tournament,ga_A_A106_rtr0.35_pm0.35_prs0.40_init1.0_pc0.7_8c2fdb8b_seed0.csv,0.25,5
ga,8c2fdb8b,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A106_rtr0.35_pm0.35_prs0.40_init1.0_pc0.7_8c2fdb8b_seed1.csv,0.25,5
ga,8c2fdb8b,2,penalized,300,1.0,mixed,0.15,0.7,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A106_rtr0.35_pm0.35_prs0.40_init1.0_pc0.7_8c2fdb8b_seed2.csv,0.25,5
ga,19825513,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,25425.0,0,tournament,ga_A_A107_rtr0.35_pm0.35_prs0.40_init1.0_pc0.9_19825513_seed0.csv,0.25,5
ga,19825513,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,25193.0,1,tournament,ga_A_A107_rtr0.35_pm0.35_prs0.40_init1.0_pc0.9_19825513_seed1.csv,0.25,5
ga,19825513,2,penalized,300,1.0,mixed,0.15,0.9,0.35,0.05,0.4,0.1,A,300,0.7,0.35,strict,23592.0,2,tournament,ga_A_A107_rtr0.35_pm0.35_prs0.40_init1.0_pc0.9_19825513_seed2.csv,0.25,5
ga,e5c7a79c,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,27995.0,0,tournament,ga_A_A108_rtr0.50_pm0.10_prs0.00_init0.2_pc0.7_e5c7a79c_seed0.csv,0.25,5
ga,e5c7a79c,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,27986.0,1,tournament,ga_A_A108_rtr0.50_pm0.10_prs0.00_init0.2_pc0.7_e5c7a79c_seed1.csv,0.25,5
ga,e5c7a79c,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,27244.0,2,tournament,ga_A_A108_rtr0.50_pm0.10_prs0.00_init0.2_pc0.7_e5c7a79c_seed2.csv,0.25,5
ga,2271f21d,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,28507.0,0,tournament,ga_A_A109_rtr0.50_pm0.10_prs0.00_init0.2_pc0.9_2271f21d_seed0.csv,0.25,5
ga,2271f21d,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,27474.0,1,tournament,ga_A_A109_rtr0.50_pm0.10_prs0.00_init0.2_pc0.9_2271f21d_seed1.csv,0.25,5
ga,2271f21d,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,26796.0,2,tournament,ga_A_A109_rtr0.50_pm0.10_prs0.00_init0.2_pc0.9_2271f21d_seed2.csv,0.25,5
ga,1a34c536,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,29369.0,0,tournament,ga_A_A110_rtr0.50_pm0.10_prs0.00_init1.0_pc0.7_1a34c536_seed0.csv,0.25,5
ga,1a34c536,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,29006.0,1,tournament,ga_A_A110_rtr0.50_pm0.10_prs0.00_init1.0_pc0.7_1a34c536_seed1.csv,0.25,5
ga,1a34c536,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,27547.0,2,tournament,ga_A_A110_rtr0.50_pm0.10_prs0.00_init1.0_pc0.7_1a34c536_seed2.csv,0.25,5
ga,6d3a3995,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,28514.0,0,tournament,ga_A_A111_rtr0.50_pm0.10_prs0.00_init1.0_pc0.9_6d3a3995_seed0.csv,0.25,5
ga,6d3a3995,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,29006.0,1,tournament,ga_A_A111_rtr0.50_pm0.10_prs0.00_init1.0_pc0.9_6d3a3995_seed1.csv,0.25,5
ga,6d3a3995,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.0,0.1,A,300,0.7,0.5,strict,25486.0,2,tournament,ga_A_A111_rtr0.50_pm0.10_prs0.00_init1.0_pc0.9_6d3a3995_seed2.csv,0.25,5
ga,ec41e61d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,25841.0,0,tournament,ga_A_A112_rtr0.50_pm0.10_prs0.20_init0.2_pc0.7_ec41e61d_seed0.csv,0.25,5
ga,ec41e61d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24896.0,1,tournament,ga_A_A112_rtr0.50_pm0.10_prs0.20_init0.2_pc0.7_ec41e61d_seed1.csv,0.25,5
ga,ec41e61d,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24570.0,2,tournament,ga_A_A112_rtr0.50_pm0.10_prs0.20_init0.2_pc0.7_ec41e61d_seed2.csv,0.25,5
ga,2f24bae9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24264.0,0,tournament,ga_A_A113_rtr0.50_pm0.10_prs0.20_init0.2_pc0.9_2f24bae9_seed0.csv,0.25,5
ga,2f24bae9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24896.0,1,tournament,ga_A_A113_rtr0.50_pm0.10_prs0.20_init0.2_pc0.9_2f24bae9_seed1.csv,0.25,5
ga,2f24bae9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24357.0,2,tournament,ga_A_A113_rtr0.50_pm0.10_prs0.20_init0.2_pc0.9_2f24bae9_seed2.csv,0.25,5
ga,24886111,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,27363.0,0,tournament,ga_A_A114_rtr0.50_pm0.10_prs0.20_init1.0_pc0.7_24886111_seed0.csv,0.25,5
ga,24886111,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,26867.0,1,tournament,ga_A_A114_rtr0.50_pm0.10_prs0.20_init1.0_pc0.7_24886111_seed1.csv,0.25,5
ga,24886111,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,25316.0,2,tournament,ga_A_A114_rtr0.50_pm0.10_prs0.20_init1.0_pc0.7_24886111_seed2.csv,0.25,5
ga,7cbb6402,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,26458.0,0,tournament,ga_A_A115_rtr0.50_pm0.10_prs0.20_init1.0_pc0.9_7cbb6402_seed0.csv,0.25,5
ga,7cbb6402,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,25903.0,1,tournament,ga_A_A115_rtr0.50_pm0.10_prs0.20_init1.0_pc0.9_7cbb6402_seed1.csv,0.25,5
ga,7cbb6402,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.2,0.1,A,300,0.7,0.5,strict,24213.0,2,tournament,ga_A_A115_rtr0.50_pm0.10_prs0.20_init1.0_pc0.9_7cbb6402_seed2.csv,0.25,5
ga,4926ae15,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,24207.0,0,tournament,ga_A_A116_rtr0.50_pm0.10_prs0.40_init0.2_pc0.7_4926ae15_seed0.csv,0.25,5
ga,4926ae15,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,24896.0,1,tournament,ga_A_A116_rtr0.50_pm0.10_prs0.40_init0.2_pc0.7_4926ae15_seed1.csv,0.25,5
ga,4926ae15,2,penalized,300,0.2,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,24014.0,2,tournament,ga_A_A116_rtr0.50_pm0.10_prs0.40_init0.2_pc0.7_4926ae15_seed2.csv,0.25,5
ga,996efbb9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,24207.0,0,tournament,ga_A_A117_rtr0.50_pm0.10_prs0.40_init0.2_pc0.9_996efbb9_seed0.csv,0.25,5
ga,996efbb9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,24896.0,1,tournament,ga_A_A117_rtr0.50_pm0.10_prs0.40_init0.2_pc0.9_996efbb9_seed1.csv,0.25,5
ga,996efbb9,2,penalized,300,0.2,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,23714.0,2,tournament,ga_A_A117_rtr0.50_pm0.10_prs0.40_init0.2_pc0.9_996efbb9_seed2.csv,0.25,5
ga,cb61a6f7,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,25532.0,0,tournament,ga_A_A118_rtr0.50_pm0.10_prs0.40_init1.0_pc0.7_cb61a6f7_seed0.csv,0.25,5
ga,cb61a6f7,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,25193.0,1,tournament,ga_A_A118_rtr0.50_pm0.10_prs0.40_init1.0_pc0.7_cb61a6f7_seed1.csv,0.25,5
ga,cb61a6f7,2,penalized,300,1.0,mixed,0.15,0.7,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,23617.0,2,tournament,ga_A_A118_rtr0.50_pm0.10_prs0.40_init1.0_pc0.7_cb61a6f7_seed2.csv,0.25,5
ga,03892430,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,25425.0,0,tournament,ga_A_A119_rtr0.50_pm0.10_prs0.40_init1.0_pc0.9_03892430_seed0.csv,0.25,5
ga,03892430,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,25193.0,1,tournament,ga_A_A119_rtr0.50_pm0.10_prs0.40_init1.0_pc0.9_03892430_seed1.csv,0.25,5
ga,03892430,2,penalized,300,1.0,mixed,0.15,0.9,0.1,0.05,0.4,0.1,A,300,0.7,0.5,strict,23592.0,2,tournament,ga_A_A119_rtr0.50_pm0.10_prs0.40_init1.0_pc0.9_03892430_seed2.csv,0.25,5
ga,9cbc123a,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27995.0,0,tournament,ga_A_A120_rtr0.50_pm0.20_prs0.00_init0.2_pc0.7_9cbc123a_seed0.csv,0.25,5
ga,9cbc123a,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27986.0,1,tournament,ga_A_A120_rtr0.50_pm0.20_prs0.00_init0.2_pc0.7_9cbc123a_seed1.csv,0.25,5
ga,9cbc123a,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27461.0,2,tournament,ga_A_A120_rtr0.50_pm0.20_prs0.00_init0.2_pc0.7_9cbc123a_seed2.csv,0.25,5
ga,e5c186a6,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27995.0,0,tournament,ga_A_A121_rtr0.50_pm0.20_prs0.00_init0.2_pc0.9_e5c186a6_seed0.csv,0.25,5
ga,e5c186a6,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27643.0,1,tournament,ga_A_A121_rtr0.50_pm0.20_prs0.00_init0.2_pc0.9_e5c186a6_seed1.csv,0.25,5
ga,e5c186a6,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,26796.0,2,tournament,ga_A_A121_rtr0.50_pm0.20_prs0.00_init0.2_pc0.9_e5c186a6_seed2.csv,0.25,5
ga,53886113,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,29026.0,0,tournament,ga_A_A122_rtr0.50_pm0.20_prs0.00_init1.0_pc0.7_53886113_seed0.csv,0.25,5
ga,53886113,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,29006.0,1,tournament,ga_A_A122_rtr0.50_pm0.20_prs0.00_init1.0_pc0.7_53886113_seed1.csv,0.25,5
ga,53886113,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,28507.0,2,tournament,ga_A_A122_rtr0.50_pm0.20_prs0.00_init1.0_pc0.7_53886113_seed2.csv,0.25,5
ga,f6ef21fe,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,28725.0,0,tournament,ga_A_A123_rtr0.50_pm0.20_prs0.00_init1.0_pc0.9_f6ef21fe_seed0.csv,0.25,5
ga,f6ef21fe,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,28725.0,1,tournament,ga_A_A123_rtr0.50_pm0.20_prs0.00_init1.0_pc0.9_f6ef21fe_seed1.csv,0.25,5
ga,f6ef21fe,2,penalized,300,1.0,mixed,0.15,0.9,0.2,0.05,0.0,0.1,A,300,0.7,0.5,strict,27547.0,2,tournament,ga_A_A123_rtr0.50_pm0.20_prs0.00_init1.0_pc0.9_f6ef21fe_seed2.csv,0.25,5
ga,2e049164,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,24472.0,0,tournament,ga_A_A124_rtr0.50_pm0.20_prs0.20_init0.2_pc0.7_2e049164_seed0.csv,0.25,5
ga,2e049164,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,25172.0,1,tournament,ga_A_A124_rtr0.50_pm0.20_prs0.20_init0.2_pc0.7_2e049164_seed1.csv,0.25,5
ga,2e049164,2,penalized,300,0.2,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,25486.0,2,tournament,ga_A_A124_rtr0.50_pm0.20_prs0.20_init0.2_pc0.7_2e049164_seed2.csv,0.25,5
ga,c05f1549,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,24907.0,0,tournament,ga_A_A125_rtr0.50_pm0.20_prs0.20_init0.2_pc0.9_c05f1549_seed0.csv,0.25,5
ga,c05f1549,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,24896.0,1,tournament,ga_A_A125_rtr0.50_pm0.20_prs0.20_init0.2_pc0.9_c05f1549_seed1.csv,0.25,5
ga,c05f1549,2,penalized,300,0.2,mixed,0.15,0.9,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,23804.0,2,tournament,ga_A_A125_rtr0.50_pm0.20_prs0.20_init0.2_pc0.9_c05f1549_seed2.csv,0.25,5
ga,25e591ee,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,26506.0,0,tournament,ga_A_A126_rtr0.50_pm0.20_prs0.20_init1.0_pc0.7_25e591ee_seed0.csv,0.25,5
ga,25e591ee,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,26286.0,1,tournament,ga_A_A126_rtr0.50_pm0.20_prs0.20_init1.0_pc0.7_25e591ee_seed1.csv,0.25,5
ga,25e591ee,2,penalized,300,1.0,mixed,0.15,0.7,0.2,0.05,0.2,0.1,A,300,0.7,0.5,strict,25904.0,2,tournament,ga_A_A126_rtr0.50_pm0.20_prs0.20_init1.0_pc0.7_25e591ee_seed2.csv,0.25,5
